Time,Node,Stock,Action,Demand,Delivery,Reward,Backlog
1,A,30.0,0.0,0.0,0.0,9.0,False
1,B,30.0,0.0,0.0,0.0,9.0,False
1,C,30.0,0.0,0.0,0.0,9.0,False
2,A,30.0,0.0,0.0,0.0,-9.0,False
2,B,30.0,0.0,0.0,0.0,-9.0,False
2,C,30.0,0.0,0.0,0.0,-9.0,False
3,A,30.0,0.0,0.0,0.0,9.899999618530273,False
3,B,30.0,0.0,0.0,0.0,9.899999618530273,False
3,C,21.0,0.0,9.0,0.0,9.899999618530273,False
4,A,22.0,0.0,8.0,0.0,46.5,False
4,B,20.0,0.0,10.0,0.0,46.5,False
4,C,13.0,0.0,8.0,0.0,46.5,False
5,A,22.0,0.0,0.0,0.0,5.0,False
5,B,20.0,0.0,0.0,0.0,5.0,False
5,C,8.0,0.0,5.0,0.0,5.0,False
6,A,22.0,0.0,0.0,0.0,-5.0,False
6,B,20.0,0.0,0.0,0.0,-5.0,False
6,C,8.0,0.0,0.0,0.0,-5.0,False
7,A,10.0,0.0,12.0,0.0,34.89999985694885,False
7,B,13.0,0.0,7.0,0.0,34.89999985694885,False
7,C,8.0,0.0,0.0,0.0,34.89999985694885,False
8,A,10.0,0.0,0.0,0.0,-3.1000001430511475,False
8,B,13.0,0.0,0.0,0.0,-3.1000001430511475,False
8,C,8.0,0.0,0.0,0.0,-3.1000001430511475,False
9,A,10.0,0.0,0.0,0.0,11.599999904632568,False
9,B,13.0,0.0,0.0,0.0,11.599999904632568,False
9,C,1.0,0.0,7.0,0.0,11.599999904632568,False
10,A,4.0,0.0,6.0,0.0,-9987.800000071526,False
10,B,13.0,0.0,0.0,0.0,-9987.800000071526,False
10,C,1.0,0.0,6.0,0.0,-9987.800000071526,True
11,A,4.0,0.0,12.0,0.0,-15983.300000071526,True
11,B,8.0,0.0,5.0,0.0,-15983.300000071526,False
11,C,1.0,0.0,0.0,0.0,-15983.300000071526,True
12,A,4.0,0.0,12.0,0.0,-15993.300000071526,True
12,B,8.0,0.0,0.0,0.0,-15993.300000071526,False
12,C,1.0,0.0,0.0,0.0,-15993.300000071526,True
13,A,4.0,0.0,9.0,0.0,-9993.300000071526,True
13,B,8.0,0.0,0.0,0.0,-9993.300000071526,False
13,C,1.0,0.0,0.0,0.0,-9993.300000071526,True
14,A,4.0,0.0,6.0,0.0,-11991.300000071526,True
14,B,8.0,0.0,0.0,0.0,-11991.300000071526,False
14,C,1.0,0.0,5.0,0.0,-11991.300000071526,True
15,A,4.0,0.0,0.0,0.0,-1.3000000715255737,True
15,B,8.0,0.0,0.0,0.0,-1.3000000715255737,False
15,C,1.0,0.0,0.0,0.0,-1.3000000715255737,True
16,A,4.0,0.0,5.0,0.0,-17991.300000071526,True
16,B,8.0,0.0,0.0,0.0,-17991.300000071526,False
16,C,1.0,0.0,9.0,0.0,-17991.300000071526,True
17,A,4.0,0.0,11.0,0.0,-31991.300000071526,True
17,B,8.0,0.0,0.0,0.0,-31991.300000071526,False
17,C,1.0,0.0,10.0,0.0,-31991.300000071526,True
18,A,4.0,0.0,0.0,0.0,-1.3000000715255737,True
18,B,8.0,0.0,0.0,0.0,-1.3000000715255737,False
18,C,1.0,0.0,0.0,0.0,-1.3000000715255737,True
19,A,4.0,0.0,7.0,0.0,-5993.300000071526,True
19,B,8.0,0.0,0.0,0.0,-5993.300000071526,False
19,C,1.0,0.0,0.0,0.0,-5993.300000071526,True
20,A,4.0,0.0,0.0,0.0,15.5,True
20,B,0.0,0.0,8.0,0.0,15.5,False
20,C,1.0,0.0,0.0,0.0,15.5,True
21,A,0.0,0.0,4.0,0.0,7.899999998509884,True
21,B,0.0,0.0,0.0,0.0,7.899999998509884,False
21,C,1.0,0.0,0.0,0.0,7.899999998509884,True
22,A,0.0,0.0,11.0,0.0,-51998.10000000149,True
22,B,0.0,0.0,4.0,0.0,-51998.10000000149,True
22,C,1.0,0.0,12.0,0.0,-51998.10000000149,True
23,A,0.0,0.0,9.0,0.0,-36000.10000000149,True
23,B,0.0,0.0,9.0,0.0,-36000.10000000149,True
23,C,1.0,0.0,0.0,0.0,-36000.10000000149,True
24,A,0.0,0.0,0.0,0.0,-8000.10000000149,True
24,B,0.0,0.0,4.0,0.0,-8000.10000000149,True
24,C,1.0,0.0,0.0,0.0,-8000.10000000149,True
25,A,0.0,0.0,1.0,0.0,-20000.10000000149,True
25,B,0.0,0.0,9.0,0.0,-20000.10000000149,True
25,C,1.0,0.0,0.0,0.0,-20000.10000000149,True
26,A,0.0,0.0,5.0,0.0,-22000.10000000149,True
26,B,0.0,0.0,6.0,0.0,-22000.10000000149,True
26,C,1.0,0.0,0.0,0.0,-22000.10000000149,True
27,A,0.0,0.0,6.0,0.0,-31998.10000000149,True
27,B,0.0,0.0,4.0,0.0,-31998.10000000149,True
27,C,1.0,0.0,7.0,0.0,-31998.10000000149,True
28,A,0.0,0.0,5.0,0.0,-31998.10000000149,True
28,B,0.0,0.0,7.0,0.0,-31998.10000000149,True
28,C,1.0,0.0,5.0,0.0,-31998.10000000149,True
29,A,0.0,0.0,8.0,0.0,-24000.10000000149,True
29,B,0.0,0.0,4.0,0.0,-24000.10000000149,True
29,C,1.0,0.0,0.0,0.0,-24000.10000000149,True
30,A,0.0,0.0,5.0,0.0,-30000.10000000149,True
30,B,0.0,0.0,10.0,0.0,-30000.10000000149,True
30,C,1.0,0.0,0.0,0.0,-30000.10000000149,True
31,A,0.0,0.0,0.0,0.0,-10000.10000000149,True
31,B,0.0,0.0,5.0,0.0,-10000.10000000149,True
31,C,1.0,0.0,0.0,0.0,-10000.10000000149,True
32,A,0.0,0.0,0.0,0.0,-23998.10000000149,True
32,B,0.0,0.0,0.0,0.0,-23998.10000000149,True
32,C,1.0,0.0,13.0,0.0,-23998.10000000149,True
33,A,0.0,0.0,0.0,0.0,-12000.10000000149,True
33,B,0.0,0.0,6.0,0.0,-12000.10000000149,True
33,C,1.0,0.0,0.0,0.0,-12000.10000000149,True
34,A,0.0,0.0,0.0,0.0,-0.10000000149011612,True
34,B,0.0,0.0,0.0,0.0,-0.10000000149011612,True
34,C,1.0,0.0,0.0,0.0,-0.10000000149011612,True
35,A,0.0,0.0,6.0,0.0,-32000.10000000149,True
35,B,0.0,0.0,10.0,0.0,-32000.10000000149,True
35,C,1.0,0.0,0.0,0.0,-32000.10000000149,True
36,A,0.0,0.0,0.0,0.0,-14000.10000000149,True
36,B,0.0,0.0,7.0,0.0,-14000.10000000149,True
36,C,1.0,0.0,0.0,0.0,-14000.10000000149,True
37,A,0.0,0.0,0.0,0.0,-0.10000000149011612,True
37,B,0.0,0.0,0.0,0.0,-0.10000000149011612,True
37,C,1.0,0.0,0.0,0.0,-0.10000000149011612,True
38,A,0.0,0.0,0.0,0.0,-0.10000000149011612,True
38,B,0.0,0.0,0.0,0.0,-0.10000000149011612,True
38,C,1.0,0.0,0.0,0.0,-0.10000000149011612,True
39,A,0.0,0.0,11.0,0.0,-45998.10000000149,True
39,B,0.0,0.0,3.0,0.0,-45998.10000000149,True
39,C,1.0,0.0,10.0,0.0,-45998.10000000149,True
40,A,0.0,0.0,0.0,0.0,-0.10000000149011612,True
40,B,0.0,0.0,0.0,0.0,-0.10000000149011612,True
40,C,1.0,0.0,0.0,0.0,-0.10000000149011612,True
41,A,0.0,0.0,9.0,0.0,-29998.10000000149,True
41,B,0.0,0.0,0.0,0.0,-29998.10000000149,True
41,C,1.0,0.0,7.0,0.0,-29998.10000000149,True
42,A,0.0,0.0,0.0,0.0,-0.10000000149011612,True
42,B,0.0,0.0,0.0,0.0,-0.10000000149011612,True
42,C,1.0,0.0,0.0,0.0,-0.10000000149011612,True
43,A,0.0,0.0,0.0,0.0,-8000.10000000149,True
43,B,0.0,0.0,4.0,0.0,-8000.10000000149,True
43,C,1.0,0.0,0.0,0.0,-8000.10000000149,True
44,A,0.0,0.0,0.0,0.0,-37998.10000000149,True
44,B,0.0,0.0,9.0,0.0,-37998.10000000149,True
44,C,1.0,0.0,11.0,0.0,-37998.10000000149,True
45,A,0.0,0.0,0.0,0.0,-0.10000000149011612,True
45,B,0.0,0.0,0.0,0.0,-0.10000000149011612,True
45,C,1.0,0.0,0.0,0.0,-0.10000000149011612,True
46,A,0.0,0.0,0.0,0.0,-0.10000000149011612,True
46,B,0.0,0.0,0.0,0.0,-0.10000000149011612,True
46,C,1.0,0.0,0.0,0.0,-0.10000000149011612,True
47,A,0.0,0.0,0.0,0.0,-15998.10000000149,True
47,B,0.0,0.0,0.0,0.0,-15998.10000000149,True
47,C,1.0,0.0,9.0,0.0,-15998.10000000149,True
48,A,0.0,0.0,0.0,0.0,-0.10000000149011612,True
48,B,0.0,0.0,0.0,0.0,-0.10000000149011612,True
48,C,1.0,0.0,0.0,0.0,-0.10000000149011612,True
49,A,0.0,0.0,0.0,0.0,-22000.10000000149,True
49,B,0.0,0.0,11.0,0.0,-22000.10000000149,True
49,C,1.0,0.0,0.0,0.0,-22000.10000000149,True
50,A,0.0,0.0,14.0,0.0,-45998.10000000149,True
50,B,0.0,0.0,0.0,0.0,-45998.10000000149,True
50,C,1.0,0.0,10.0,0.0,-45998.10000000149,True
51,A,0.0,0.0,2.0,0.0,-20000.10000000149,True
51,B,0.0,0.0,8.0,0.0,-20000.10000000149,True
51,C,1.0,0.0,0.0,0.0,-20000.10000000149,True
52,A,0.0,0.0,0.0,0.0,-0.10000000149011612,True
52,B,0.0,0.0,0.0,0.0,-0.10000000149011612,True
52,C,1.0,0.0,0.0,0.0,-0.10000000149011612,True
53,A,0.0,0.0,0.0,0.0,-14000.10000000149,True
53,B,0.0,0.0,7.0,0.0,-14000.10000000149,True
53,C,1.0,0.0,0.0,0.0,-14000.10000000149,True
54,A,0.0,0.0,7.0,0.0,-26000.10000000149,True
54,B,0.0,0.0,6.0,0.0,-26000.10000000149,True
54,C,1.0,0.0,0.0,0.0,-26000.10000000149,True
55,A,0.0,0.0,0.0,0.0,-20000.10000000149,True
55,B,0.0,0.0,10.0,0.0,-20000.10000000149,True
55,C,1.0,0.0,0.0,0.0,-20000.10000000149,True
56,A,0.0,0.0,0.0,0.0,-0.10000000149011612,True
56,B,0.0,0.0,0.0,0.0,-0.10000000149011612,True
56,C,1.0,0.0,0.0,0.0,-0.10000000149011612,True
57,A,0.0,0.0,0.0,0.0,-11998.10000000149,True
57,B,0.0,0.0,0.0,0.0,-11998.10000000149,True
57,C,1.0,0.0,7.0,0.0,-11998.10000000149,True
58,A,0.0,0.0,0.0,0.0,-0.10000000149011612,True
58,B,0.0,0.0,0.0,0.0,-0.10000000149011612,True
58,C,1.0,0.0,0.0,0.0,-0.10000000149011612,True
59,A,0.0,0.0,0.0,0.0,-0.10000000149011612,True
59,B,0.0,0.0,0.0,0.0,-0.10000000149011612,True
59,C,1.0,0.0,0.0,0.0,-0.10000000149011612,True
60,A,0.0,0.0,7.0,0.0,-18000.10000000149,True
60,B,0.0,0.0,2.0,0.0,-18000.10000000149,True
60,C,1.0,0.0,0.0,0.0,-18000.10000000149,True
61,A,0.0,0.0,8.0,0.0,-16000.10000000149,True
61,B,0.0,0.0,0.0,0.0,-16000.10000000149,True
61,C,1.0,0.0,0.0,0.0,-16000.10000000149,True
62,A,0.0,0.0,9.0,0.0,-25998.10000000149,True
62,B,0.0,0.0,0.0,0.0,-25998.10000000149,True
62,C,1.0,0.0,5.0,0.0,-25998.10000000149,True
63,A,0.0,0.0,0.0,0.0,-0.10000000149011612,True
63,B,0.0,0.0,0.0,0.0,-0.10000000149011612,True
63,C,1.0,0.0,0.0,0.0,-0.10000000149011612,True
64,A,0.0,0.0,0.0,0.0,-0.10000000149011612,True
64,B,0.0,0.0,0.0,0.0,-0.10000000149011612,True
64,C,1.0,0.0,0.0,0.0,-0.10000000149011612,True
65,A,0.0,0.0,8.0,0.0,-25998.10000000149,True
65,B,0.0,0.0,0.0,0.0,-25998.10000000149,True
65,C,1.0,0.0,6.0,0.0,-25998.10000000149,True
66,A,0.0,0.0,11.0,0.0,-38000.10000000149,True
66,B,0.0,0.0,8.0,0.0,-38000.10000000149,True
66,C,1.0,0.0,0.0,0.0,-38000.10000000149,True
67,A,0.0,0.0,0.0,0.0,-16000.10000000149,True
67,B,0.0,0.0,8.0,0.0,-16000.10000000149,True
67,C,1.0,0.0,0.0,0.0,-16000.10000000149,True
68,A,0.0,0.0,7.0,0.0,-31998.10000000149,True
68,B,0.0,0.0,0.0,0.0,-31998.10000000149,True
68,C,1.0,0.0,10.0,0.0,-31998.10000000149,True
69,A,0.0,0.0,0.0,0.0,-0.10000000149011612,True
69,B,0.0,0.0,0.0,0.0,-0.10000000149011612,True
69,C,1.0,0.0,0.0,0.0,-0.10000000149011612,True
70,A,0.0,0.0,0.0,0.0,-14000.10000000149,True
70,B,0.0,0.0,7.0,0.0,-14000.10000000149,True
70,C,1.0,0.0,0.0,0.0,-14000.10000000149,True
71,A,0.0,0.0,0.0,0.0,-0.10000000149011612,True
71,B,0.0,0.0,0.0,0.0,-0.10000000149011612,True
71,C,1.0,0.0,0.0,0.0,-0.10000000149011612,True
72,A,0.0,0.0,9.0,0.0,-18000.10000000149,True
72,B,0.0,0.0,0.0,0.0,-18000.10000000149,True
72,C,1.0,0.0,0.0,0.0,-18000.10000000149,True
73,A,0.0,0.0,0.0,0.0,-0.10000000149011612,True
73,B,0.0,0.0,0.0,0.0,-0.10000000149011612,True
73,C,1.0,0.0,0.0,0.0,-0.10000000149011612,True
74,A,0.0,0.0,4.0,0.0,-8000.10000000149,True
74,B,0.0,0.0,0.0,0.0,-8000.10000000149,True
74,C,1.0,0.0,0.0,0.0,-8000.10000000149,True
75,A,0.0,0.0,2.0,0.0,-18000.10000000149,True
75,B,0.0,0.0,7.0,0.0,-18000.10000000149,True
75,C,1.0,0.0,0.0,0.0,-18000.10000000149,True
76,A,0.0,0.0,0.0,0.0,-21998.10000000149,True
76,B,0.0,0.0,0.0,0.0,-21998.10000000149,True
76,C,1.0,0.0,12.0,0.0,-21998.10000000149,True
77,A,0.0,0.0,0.0,0.0,-18000.10000000149,True
77,B,0.0,0.0,9.0,0.0,-18000.10000000149,True
77,C,1.0,0.0,0.0,0.0,-18000.10000000149,True
78,A,0.0,0.0,0.0,0.0,-0.10000000149011612,True
78,B,0.0,0.0,0.0,0.0,-0.10000000149011612,True
78,C,1.0,0.0,0.0,0.0,-0.10000000149011612,True
79,A,0.0,0.0,5.0,0.0,-24000.10000000149,True
79,B,0.0,0.0,7.0,0.0,-24000.10000000149,True
79,C,1.0,0.0,0.0,0.0,-24000.10000000149,True
80,A,0.0,0.0,1.0,0.0,-2000.1000000014901,True
80,B,0.0,0.0,0.0,0.0,-2000.1000000014901,True
80,C,1.0,0.0,0.0,0.0,-2000.1000000014901,True
81,A,0.0,0.0,6.0,0.0,-12000.10000000149,True
81,B,0.0,0.0,0.0,0.0,-12000.10000000149,True
81,C,1.0,0.0,0.0,0.0,-12000.10000000149,True
82,A,0.0,0.0,0.0,0.0,-15998.10000000149,True
82,B,0.0,0.0,0.0,0.0,-15998.10000000149,True
82,C,1.0,0.0,9.0,0.0,-15998.10000000149,True
83,A,0.0,0.0,8.0,0.0,-33998.10000000149,True
83,B,0.0,0.0,0.0,0.0,-33998.10000000149,True
83,C,1.0,0.0,10.0,0.0,-33998.10000000149,True
84,A,0.0,0.0,0.0,0.0,-13998.10000000149,True
84,B,0.0,0.0,0.0,0.0,-13998.10000000149,True
84,C,1.0,0.0,8.0,0.0,-13998.10000000149,True
85,A,0.0,0.0,0.0,0.0,-25998.10000000149,True
85,B,0.0,0.0,9.0,0.0,-25998.10000000149,True
85,C,1.0,0.0,5.0,0.0,-25998.10000000149,True
86,A,0.0,0.0,0.0,0.0,-17998.10000000149,True
86,B,0.0,0.0,0.0,0.0,-17998.10000000149,True
86,C,1.0,0.0,10.0,0.0,-17998.10000000149,True
87,A,0.0,0.0,3.0,0.0,-20000.10000000149,True
87,B,0.0,0.0,7.0,0.0,-20000.10000000149,True
87,C,1.0,0.0,0.0,0.0,-20000.10000000149,True
88,A,0.0,0.0,0.0,0.0,-0.10000000149011612,True
88,B,0.0,0.0,0.0,0.0,-0.10000000149011612,True
88,C,1.0,0.0,0.0,0.0,-0.10000000149011612,True
89,A,0.0,0.0,0.0,0.0,-0.10000000149011612,True
89,B,0.0,0.0,0.0,0.0,-0.10000000149011612,True
89,C,1.0,0.0,0.0,0.0,-0.10000000149011612,True
90,A,0.0,0.0,9.0,0.0,-18000.10000000149,True
90,B,0.0,0.0,0.0,0.0,-18000.10000000149,True
90,C,1.0,0.0,0.0,0.0,-18000.10000000149,True
91,A,0.0,0.0,9.0,0.0,-22000.10000000149,True
91,B,0.0,0.0,2.0,0.0,-22000.10000000149,True
91,C,1.0,0.0,0.0,0.0,-22000.10000000149,True
92,A,0.0,0.0,0.0,0.0,-7998.10000000149,True
92,B,0.0,0.0,0.0,0.0,-7998.10000000149,True
92,C,1.0,0.0,5.0,0.0,-7998.10000000149,True
93,A,0.0,0.0,9.0,0.0,-45998.10000000149,True
93,B,0.0,0.0,7.0,0.0,-45998.10000000149,True
93,C,1.0,0.0,8.0,0.0,-45998.10000000149,True
94,A,0.0,0.0,0.0,0.0,-0.10000000149011612,True
94,B,0.0,0.0,0.0,0.0,-0.10000000149011612,True
94,C,1.0,0.0,0.0,0.0,-0.10000000149011612,True
95,A,0.0,0.0,0.0,0.0,-0.10000000149011612,True
95,B,0.0,0.0,0.0,0.0,-0.10000000149011612,True
95,C,1.0,0.0,0.0,0.0,-0.10000000149011612,True
96,A,0.0,0.0,0.0,0.0,-11998.10000000149,True
96,B,0.0,0.0,0.0,0.0,-11998.10000000149,True
96,C,1.0,0.0,7.0,0.0,-11998.10000000149,True
97,A,0.0,0.0,0.0,0.0,-29998.10000000149,True
97,B,0.0,0.0,4.0,0.0,-29998.10000000149,True
97,C,1.0,0.0,12.0,0.0,-29998.10000000149,True
98,A,0.0,0.0,0.0,0.0,-0.10000000149011612,True
98,B,0.0,0.0,0.0,0.0,-0.10000000149011612,True
98,C,1.0,0.0,0.0,0.0,-0.10000000149011612,True
99,A,0.0,0.0,0.0,0.0,-17998.10000000149,True
99,B,0.0,0.0,6.0,0.0,-17998.10000000149,True
99,C,1.0,0.0,4.0,0.0,-17998.10000000149,True
100,A,0.0,0.0,0.0,0.0,-21998.10000000149,True
100,B,0.0,0.0,0.0,0.0,-21998.10000000149,True
100,C,1.0,0.0,12.0,0.0,-21998.10000000149,True
101,A,0.0,0.0,0.0,0.0,-35998.10000000149,True
101,B,0.0,0.0,10.0,0.0,-35998.10000000149,True
101,C,1.0,0.0,9.0,0.0,-35998.10000000149,True
102,A,0.0,0.0,0.0,0.0,-7998.10000000149,True
102,B,0.0,0.0,0.0,0.0,-7998.10000000149,True
102,C,1.0,0.0,5.0,0.0,-7998.10000000149,True
103,A,0.0,0.0,0.0,0.0,-9998.10000000149,True
103,B,0.0,0.0,0.0,0.0,-9998.10000000149,True
103,C,1.0,0.0,6.0,0.0,-9998.10000000149,True
104,A,0.0,0.0,3.0,0.0,-17998.10000000149,True
104,B,0.0,0.0,0.0,0.0,-17998.10000000149,True
104,C,1.0,0.0,7.0,0.0,-17998.10000000149,True
105,A,0.0,0.0,7.0,0.0,-14000.10000000149,True
105,B,0.0,0.0,0.0,0.0,-14000.10000000149,True
105,C,1.0,0.0,0.0,0.0,-14000.10000000149,True
106,A,0.0,0.0,0.0,0.0,-0.10000000149011612,True
106,B,0.0,0.0,0.0,0.0,-0.10000000149011612,True
106,C,1.0,0.0,0.0,0.0,-0.10000000149011612,True
107,A,0.0,0.0,0.0,0.0,-17998.10000000149,True
107,B,0.0,0.0,0.0,0.0,-17998.10000000149,True
107,C,1.0,0.0,10.0,0.0,-17998.10000000149,True
108,A,0.0,0.0,0.0,0.0,-0.10000000149011612,True
108,B,0.0,0.0,0.0,0.0,-0.10000000149011612,True
108,C,1.0,0.0,0.0,0.0,-0.10000000149011612,True
109,A,0.0,0.0,0.0,0.0,-21998.10000000149,True
109,B,0.0,0.0,0.0,0.0,-21998.10000000149,True
109,C,1.0,0.0,12.0,0.0,-21998.10000000149,True
110,A,0.0,0.0,0.0,0.0,-0.10000000149011612,True
110,B,0.0,0.0,0.0,0.0,-0.10000000149011612,True
110,C,1.0,0.0,0.0,0.0,-0.10000000149011612,True
111,A,0.0,0.0,0.0,0.0,-16000.10000000149,True
111,B,0.0,0.0,8.0,0.0,-16000.10000000149,True
111,C,1.0,0.0,0.0,0.0,-16000.10000000149,True
112,A,0.0,0.0,12.0,0.0,-36000.10000000149,True
112,B,0.0,0.0,6.0,0.0,-36000.10000000149,True
112,C,1.0,0.0,0.0,0.0,-36000.10000000149,True
113,A,0.0,0.0,6.0,0.0,-21998.10000000149,True
113,B,0.0,0.0,0.0,0.0,-21998.10000000149,True
113,C,1.0,0.0,6.0,0.0,-21998.10000000149,True
114,A,0.0,0.0,7.0,0.0,-14000.10000000149,True
114,B,0.0,0.0,0.0,0.0,-14000.10000000149,True
114,C,1.0,0.0,0.0,0.0,-14000.10000000149,True
115,A,0.0,0.0,0.0,0.0,-14000.10000000149,True
